29-Sep-17,1,14187,12090
29-Sep-17,2,13789,11765
29-Sep-17,3,13447,11513
29-Sep-17,4,13913,11491
29-Sep-17,5,14245,11920
29-Sep-17,6,15084,13158
29-Sep-17,7,15905,14464
29-Sep-17,8,16224,14684
29-Sep-17,9,16382,14790
29-Sep-17,10,16588,14816
29-Sep-17,11,16592,14967
29-Sep-17,12,16307,14849
29-Sep-17,13,16225,14897
29-Sep-17,14,16166,14829
29-Sep-17,15,15857,14583
29-Sep-17,16,16331,14846
29-Sep-17,17,16569,14922
29-Sep-17,18,16395,14975
29-Sep-17,19,16840,15549
29-Sep-17,20,16534,15373
29-Sep-17,21,16032,14803
29-Sep-17,22,15298,13923
29-Sep-17,23,14540,12977
29-Sep-17,24,14408,12095
30-Sep-17,1,13949,11640
30-Sep-17,2,13702,11382
30-Sep-17,3,13778,11232
30-Sep-17,4,13545,11175
30-Sep-17,5,13514,11345
30-Sep-17,6,13881,11778
30-Sep-17,7,14447,12483
30-Sep-17,8,15073,13104
30-Sep-17,9,14642,13197
30-Sep-17,10,14442,12863
30-Sep-17,11,14400,12798
30-Sep-17,12,14994,13123
30-Sep-17,13,14829,12911
30-Sep-17,14,14421,12678
30-Sep-17,15,14342,12614
30-Sep-17,16,14603,12959
30-Sep-17,17,15081,13591
30-Sep-17,18,15472,14115
30-Sep-17,19,15821,14696
30-Sep-17,20,15716,14506
30-Sep-17,21,15417,13920
30-Sep-17,22,14988,13258
30-Sep-17,23,14257,12437
30-Sep-17,24,14252,11796
01-Oct-17,1,14108,11415
01-Oct-17,2,13830,11173
01-Oct-17,3,13724,11015
01-Oct-17,4,13646,11002
01-Oct-17,5,13894,11140
01-Oct-17,6,13987,11539
01-Oct-17,7,14194,11906
01-Oct-17,8,14251,12283
01-Oct-17,9,14084,12311
01-Oct-17,10,14199,12396
01-Oct-17,11,14366,12424
01-Oct-17,12,14590,12464
01-Oct-17,13,14699,12442
01-Oct-17,14,14642,12458
01-Oct-17,15,14544,12550
01-Oct-17,16,15070,13168
01-Oct-17,17,15691,13977
01-Oct-17,18,16242,14645
01-Oct-17,19,16458,15116
01-Oct-17,20,16129,14727
01-Oct-17,21,15730,14232
01-Oct-17,22,14802,13410
01-Oct-17,23,14622,12513
01-Oct-17,24,14536,11943
02-Oct-17,1,14018,11524
02-Oct-17,2,13879,11388
02-Oct-17,3,13716,11274
02-Oct-17,4,13991,11432
02-Oct-17,5,13924,11972
02-Oct-17,6,15050,13426
02-Oct-17,7,16068,14727
02-Oct-17,8,15852,14601
02-Oct-17,9,15850,14500
02-Oct-17,10,15966,14560
02-Oct-17,11,16064,14471
02-Oct-17,12,16036,14455
02-Oct-17,13,16075,14488
02-Oct-17,14,16197,14605
02-Oct-17,15,16421,14834
02-Oct-17,16,16790,15306
02-Oct-17,17,17390,15915
02-Oct-17,18,17703,16240
02-Oct-17,19,17832,16533
02-Oct-17,20,17518,16106
02-Oct-17,21,16855,15306
02-Oct-17,22,15780,14156
02-Oct-17,23,14704,13046
02-Oct-17,24,14389,12293
03-Oct-17,1,14262,11855
03-Oct-17,2,13841,11591
03-Oct-17,3,13925,11499
03-Oct-17,4,13933,11588
03-Oct-17,5,14224,12163
03-Oct-17,6,15001,13429
03-Oct-17,7,16248,14677
03-Oct-17,8,16184,14622
03-Oct-17,9,15872,14417
03-Oct-17,10,15907,14418
03-Oct-17,11,16020,14531
03-Oct-17,12,16133,14644
03-Oct-17,13,16347,14862
03-Oct-17,14,16382,14984
03-Oct-17,15,16735,15246
03-Oct-17,16,17213,15728
03-Oct-17,17,17604,16205
03-Oct-17,18,17553,16531
03-Oct-17,19,17844,16596
03-Oct-17,20,17737,16533
03-Oct-17,21,17012,15647
03-Oct-17,22,16042,14576
03-Oct-17,23,14784,13214
03-Oct-17,24,14422,12534
04-Oct-17,1,14075,12140
04-Oct-17,2,13803,11835
04-Oct-17,3,13688,11596
04-Oct-17,4,13496,11631
04-Oct-17,5,13938,12111
04-Oct-17,6,15120,13534
04-Oct-17,7,16629,15073
04-Oct-17,8,16855,15294
04-Oct-17,9,17046,15585
04-Oct-17,10,17308,15847
04-Oct-17,11,17342,15964
04-Oct-17,12,17493,15979
04-Oct-17,13,17982,16517
04-Oct-17,14,18112,16595
04-Oct-17,15,18147,16637
04-Oct-17,16,18419,16970
04-Oct-17,17,18653,17232
04-Oct-17,18,18831,17373
04-Oct-17,19,18856,17418
04-Oct-17,20,18704,17243
04-Oct-17,21,17747,16288
04-Oct-17,22,16479,15017
04-Oct-17,23,15224,13656
04-Oct-17,24,14679,12744
05-Oct-17,1,14110,12262
05-Oct-17,2,13807,11936
05-Oct-17,3,13735,11830
05-Oct-17,4,13848,11886
05-Oct-17,5,13880,12309
05-Oct-17,6,15119,13549
05-Oct-17,7,16364,14842
05-Oct-17,8,16395,14877
05-Oct-17,9,16156,14661
05-Oct-17,10,16125,14605
05-Oct-17,11,16046,14529
05-Oct-17,12,15950,14490
05-Oct-17,13,16129,14668
05-Oct-17,14,16264,14824
05-Oct-17,15,16499,15036
05-Oct-17,16,16877,15418
05-Oct-17,17,17244,15846
05-Oct-17,18,17310,16204
05-Oct-17,19,17976,16608
05-Oct-17,20,17513,16514
05-Oct-17,21,16948,15907
05-Oct-17,22,16305,14855
05-Oct-17,23,15140,13588
05-Oct-17,24,14290,12736
06-Oct-17,1,13812,12238
06-Oct-17,2,13653,11933
06-Oct-17,3,13661,11773
06-Oct-17,4,13714,11823
06-Oct-17,5,13928,12268
06-Oct-17,6,15056,13533
06-Oct-17,7,16460,14948
06-Oct-17,8,16887,15353
06-Oct-17,9,16962,15480
06-Oct-17,10,17054,15591
06-Oct-17,11,16832,15372
06-Oct-17,12,16784,15324
06-Oct-17,13,16846,15387
06-Oct-17,14,16820,15384
06-Oct-17,15,16871,15388
06-Oct-17,16,17045,15572
06-Oct-17,17,17010,15757
06-Oct-17,18,17062,15864
06-Oct-17,19,17526,16305
06-Oct-17,20,17390,16145
06-Oct-17,21,17292,15487
06-Oct-17,22,16599,14588
06-Oct-17,23,15550,13472
06-Oct-17,24,14515,12524
07-Oct-17,1,14169,12004
07-Oct-17,2,14076,11713
07-Oct-17,3,14157,11467
07-Oct-17,4,14236,11349
07-Oct-17,5,14212,11537
07-Oct-17,6,14223,12065
07-Oct-17,7,14957,12784
07-Oct-17,8,15645,13533
07-Oct-17,9,16493,14374
07-Oct-17,10,16910,14847
07-Oct-17,11,16945,14888
07-Oct-17,12,16695,14638
07-Oct-17,13,16531,14484
07-Oct-17,14,16490,14446
07-Oct-17,15,16520,14530
07-Oct-17,16,16741,14865
07-Oct-17,17,16968,15165
07-Oct-17,18,17159,15287
07-Oct-17,19,17182,15392
07-Oct-17,20,17288,15163
07-Oct-17,21,16805,14694
07-Oct-17,22,16096,13971
07-Oct-17,23,15186,13035
07-Oct-17,24,14839,12321
08-Oct-17,1,14639,11815
08-Oct-17,2,14399,11522
08-Oct-17,3,14168,11251
08-Oct-17,4,14189,11126
08-Oct-17,5,14287,11140
08-Oct-17,6,14020,11295
08-Oct-17,7,13766,11786
08-Oct-17,8,14364,12443
08-Oct-17,9,15009,13074
08-Oct-17,10,15679,13695
08-Oct-17,11,16004,14021
08-Oct-17,12,16098,14113
08-Oct-17,13,16157,14132
08-Oct-17,14,16225,14240
08-Oct-17,15,16419,14463
08-Oct-17,16,16761,14810
08-Oct-17,17,16788,15020
08-Oct-17,18,16588,14888
08-Oct-17,19,16605,14898
08-Oct-17,20,16627,14685
08-Oct-17,21,16114,14129
08-Oct-17,22,15446,13462
08-Oct-17,23,14701,12689
08-Oct-17,24,14008,11980
09-Oct-17,1,13565,11537
09-Oct-17,2,13241,11212
09-Oct-17,3,13072,11034
09-Oct-17,4,12895,10908
09-Oct-17,5,13263,11052
09-Oct-17,6,13195,11340
09-Oct-17,7,13686,11834
09-Oct-17,8,14259,12497
09-Oct-17,9,15053,13197
09-Oct-17,10,15660,13806
09-Oct-17,11,15997,14166
09-Oct-17,12,15797,14172
09-Oct-17,13,16209,14298
09-Oct-17,14,16134,14276
09-Oct-17,15,16056,14334
09-Oct-17,16,16525,14676
09-Oct-17,17,16899,15058
09-Oct-17,18,17202,15398
09-Oct-17,19,17319,15673
09-Oct-17,20,16717,15445
09-Oct-17,21,16152,14735
09-Oct-17,22,15533,13833
09-Oct-17,23,14772,12893
09-Oct-17,24,14064,12194
10-Oct-17,1,13591,11675
10-Oct-17,2,13296,11364
10-Oct-17,3,13169,11267
10-Oct-17,4,13244,11314
10-Oct-17,5,13736,11831
10-Oct-17,6,15154,13225
10-Oct-17,7,16380,14676
10-Oct-17,8,16784,14937
10-Oct-17,9,16778,15013
10-Oct-17,10,16571,14961
10-Oct-17,11,17048,15234
10-Oct-17,12,17011,15149
10-Oct-17,13,17181,15314
10-Oct-17,14,17080,15323
10-Oct-17,15,17236,15522
10-Oct-17,16,17535,15908
10-Oct-17,17,17725,16241
10-Oct-17,18,17829,16387
10-Oct-17,19,18253,16746
10-Oct-17,20,17691,16276
10-Oct-17,21,17137,15519
10-Oct-17,22,16083,14303
10-Oct-17,23,15032,13136
10-Oct-17,24,14063,12263
11-Oct-17,1,13641,11742
11-Oct-17,2,13352,11432
11-Oct-17,3,13587,11303
11-Oct-17,4,13660,11325
11-Oct-17,5,13672,11789
11-Oct-17,6,14957,13041
11-Oct-17,7,16421,14505
11-Oct-17,8,16771,14853
11-Oct-17,9,16950,15033
11-Oct-17,10,16993,15076
11-Oct-17,11,16922,15010
11-Oct-17,12,16958,15052
11-Oct-17,13,16964,15058
11-Oct-17,14,16895,14994
11-Oct-17,15,16919,15060
11-Oct-17,16,17265,15363
11-Oct-17,17,17630,15745
11-Oct-17,18,17731,15969
11-Oct-17,19,18024,16272
11-Oct-17,20,17835,16008
11-Oct-17,21,17081,15247
11-Oct-17,22,16062,14218
11-Oct-17,23,14905,13069
11-Oct-17,24,14077,12222
12-Oct-17,1,13777,11795
12-Oct-17,2,13875,11514
12-Oct-17,3,13733,11440
12-Oct-17,4,13757,11470
12-Oct-17,5,13940,12103
12-Oct-17,6,15294,13427
12-Oct-17,7,16754,14984
12-Oct-17,8,17187,15342
12-Oct-17,9,17134,15282
12-Oct-17,10,16949,15153
12-Oct-17,11,17001,15161
12-Oct-17,12,16732,14904
12-Oct-17,13,16684,14844
12-Oct-17,14,16549,14713
12-Oct-17,15,16681,14842
12-Oct-17,16,17111,15256
12-Oct-17,17,17524,15673
12-Oct-17,18,17945,16135
12-Oct-17,19,18267,16454
12-Oct-17,20,17905,16095
12-Oct-17,21,17143,15356
12-Oct-17,22,16129,14391
12-Oct-17,23,15092,13299
12-Oct-17,24,14579,12617
13-Oct-17,1,14077,12111
13-Oct-17,2,13821,11808
13-Oct-17,3,13917,11739
13-Oct-17,4,13895,11756
13-Oct-17,5,14022,12246
13-Oct-17,6,15241,13553
13-Oct-17,7,16878,15082
13-Oct-17,8,17272,15488
13-Oct-17,9,17084,15569
13-Oct-17,10,17343,15612
13-Oct-17,11,16911,15620
13-Oct-17,12,16633,15425
13-Oct-17,13,17087,15462
13-Oct-17,14,16872,15401
13-Oct-17,15,17171,15378
13-Oct-17,16,17494,15518
13-Oct-17,17,17486,15656
13-Oct-17,18,17742,15997
13-Oct-17,19,17989,16249
13-Oct-17,20,17512,15902
13-Oct-17,21,16904,15236
13-Oct-17,22,16006,14355
13-Oct-17,23,15374,13293
13-Oct-17,24,14480,12429
14-Oct-17,1,13957,11856
14-Oct-17,2,13606,11512
14-Oct-17,3,13466,11369
14-Oct-17,4,13335,11312
14-Oct-17,5,13507,11523
14-Oct-17,6,14028,12065
14-Oct-17,7,14551,12817
14-Oct-17,8,15488,13682
14-Oct-17,9,16428,14365
14-Oct-17,10,16440,14606
14-Oct-17,11,16593,14721
14-Oct-17,12,16327,14615
14-Oct-17,13,16042,14436
14-Oct-17,14,16133,14253
14-Oct-17,15,16555,14333
14-Oct-17,16,16858,14692
14-Oct-17,17,16713,15090
14-Oct-17,18,16749,15467
14-Oct-17,19,16539,15180
14-Oct-17,20,16425,14825
14-Oct-17,21,16335,14205
14-Oct-17,22,15735,13513
14-Oct-17,23,14580,12487
14-Oct-17,24,14019,11941
15-Oct-17,1,13821,11525
15-Oct-17,2,13683,11129
15-Oct-17,3,13461,10883
15-Oct-17,4,13373,10805
15-Oct-17,5,13396,10805
15-Oct-17,6,13741,11160
15-Oct-17,7,14241,11713
15-Oct-17,8,14777,12415
15-Oct-17,9,15438,13131
15-Oct-17,10,15915,13619
15-Oct-17,11,16307,14073
15-Oct-17,12,16566,14314
15-Oct-17,13,16526,14227
15-Oct-17,14,16765,14487
15-Oct-17,15,16623,14430
15-Oct-17,16,16339,14274
15-Oct-17,17,16608,14547
15-Oct-17,18,16761,14782
15-Oct-17,19,17160,14986
15-Oct-17,20,16855,14618
15-Oct-17,21,16177,13980
15-Oct-17,22,15324,13273
15-Oct-17,23,14640,12351
15-Oct-17,24,13889,11686
16-Oct-17,1,13908,11466
16-Oct-17,2,13620,11269
16-Oct-17,3,13573,11288
16-Oct-17,4,13789,11445
16-Oct-17,5,13666,12047
16-Oct-17,6,14885,13420
16-Oct-17,7,16386,15053
16-Oct-17,8,16516,15170
16-Oct-17,9,16477,15101
16-Oct-17,10,16296,14960
16-Oct-17,11,16061,14731
16-Oct-17,12,16034,14561
16-Oct-17,13,16036,14551
16-Oct-17,14,15866,14459
16-Oct-17,15,15886,14520
16-Oct-17,16,16403,14991
16-Oct-17,17,17071,15652
16-Oct-17,18,17634,16284
16-Oct-17,19,17800,16838
16-Oct-17,20,17192,16437
16-Oct-17,21,17081,15802
16-Oct-17,22,16000,14607
16-Oct-17,23,14877,13503
16-Oct-17,24,14088,12614
17-Oct-17,1,13830,12117
17-Oct-17,2,13812,11875
17-Oct-17,3,13657,11741
17-Oct-17,4,13698,11810
17-Oct-17,5,13805,12353
17-Oct-17,6,15172,13791
17-Oct-17,7,16493,15137
17-Oct-17,8,16357,15024
17-Oct-17,9,16229,14867
17-Oct-17,10,15934,14585
17-Oct-17,11,15382,14019
17-Oct-17,12,15127,13698
17-Oct-17,13,15961,14110
17-Oct-17,14,15805,13955
17-Oct-17,15,15398,13824
17-Oct-17,16,15737,14354
17-Oct-17,17,16286,14975
17-Oct-17,18,17179,15823
17-Oct-17,19,17675,16318
17-Oct-17,20,17371,16023
17-Oct-17,21,16601,15263
17-Oct-17,22,15530,14149
17-Oct-17,23,14475,13009
17-Oct-17,24,14147,12282
18-Oct-17,1,13790,11848
18-Oct-17,2,13351,11553
18-Oct-17,3,13276,11465
18-Oct-17,4,13443,11526
18-Oct-17,5,13967,12054
18-Oct-17,6,14778,13446
18-Oct-17,7,16123,14827
18-Oct-17,8,16201,14776
18-Oct-17,9,15822,14374
18-Oct-17,10,15497,14115
18-Oct-17,11,15336,13897
18-Oct-17,12,15183,13831
18-Oct-17,13,15216,13810
18-Oct-17,14,15166,13801
18-Oct-17,15,15457,13951
18-Oct-17,16,15851,14493
18-Oct-17,17,16763,15391
18-Oct-17,18,17235,15840
18-Oct-17,19,17856,16331
18-Oct-17,20,17407,16000
18-Oct-17,21,16621,15276
18-Oct-17,22,15627,14174
18-Oct-17,23,14831,12981
18-Oct-17,24,14062,12164
19-Oct-17,1,13516,11591
19-Oct-17,2,13036,11119
19-Oct-17,3,13070,10941
19-Oct-17,4,13106,10984
19-Oct-17,5,13789,11662
19-Oct-17,6,14834,13069
19-Oct-17,7,16225,14546
19-Oct-17,8,16043,14468
19-Oct-17,9,16052,14342
19-Oct-17,10,15803,14143
19-Oct-17,11,15821,14195
19-Oct-17,12,15647,14076
19-Oct-17,13,15758,14194
19-Oct-17,14,15887,14317
19-Oct-17,15,15815,14251
19-Oct-17,16,16324,14758
19-Oct-17,17,16807,15281
19-Oct-17,18,17294,15779
19-Oct-17,19,17855,16282
19-Oct-17,20,17287,15808
19-Oct-17,21,16301,14971
19-Oct-17,22,15519,14047
19-Oct-17,23,14758,12867
19-Oct-17,24,14193,12039
20-Oct-17,1,13550,11406
20-Oct-17,2,13484,11293
20-Oct-17,3,13381,11202
20-Oct-17,4,13450,11268
20-Oct-17,5,13972,11836
20-Oct-17,6,14977,13319
20-Oct-17,7,16616,14951
20-Oct-17,8,16546,14994
20-Oct-17,9,15955,14374
20-Oct-17,10,15619,14051
20-Oct-17,11,15542,13984
20-Oct-17,12,15502,13963
20-Oct-17,13,15562,13980
20-Oct-17,14,15615,14023
20-Oct-17,15,15579,14057
20-Oct-17,16,15889,14358
20-Oct-17,17,16671,15096
20-Oct-17,18,17058,15481
20-Oct-17,19,17703,15780
20-Oct-17,20,16953,15213
20-Oct-17,21,16346,14612
20-Oct-17,22,15660,13614
20-Oct-17,23,14538,12547
20-Oct-17,24,14181,11706
21-Oct-17,1,13777,11218
21-Oct-17,2,13705,10958
21-Oct-17,3,13678,10969
21-Oct-17,4,13482,10904
21-Oct-17,5,13688,11108
21-Oct-17,6,14230,11651
21-Oct-17,7,14880,12422
21-Oct-17,8,15156,13076
21-Oct-17,9,15442,13371
21-Oct-17,10,15484,13529
21-Oct-17,11,15504,13546
21-Oct-17,12,15629,13534
21-Oct-17,13,15589,13463
21-Oct-17,14,15462,13381
21-Oct-17,15,15576,13533
21-Oct-17,16,15923,13903
21-Oct-17,17,16270,14366
21-Oct-17,18,16553,14683
21-Oct-17,19,16832,14843
21-Oct-17,20,16118,14094
21-Oct-17,21,15634,13683
21-Oct-17,22,14990,13018
21-Oct-17,23,14346,12012
21-Oct-17,24,13844,11338
22-Oct-17,1,13649,10970
22-Oct-17,2,13414,10706
22-Oct-17,3,13395,10554
22-Oct-17,4,13331,10534
22-Oct-17,5,13493,10640
22-Oct-17,6,13706,11007
22-Oct-17,7,14139,11546
22-Oct-17,8,14384,11994
22-Oct-17,9,14389,12338
22-Oct-17,10,14487,12525
22-Oct-17,11,14915,12688
22-Oct-17,12,14976,12752
22-Oct-17,13,14757,12751
22-Oct-17,14,14808,12730
22-Oct-17,15,15023,13073
22-Oct-17,16,15752,13781
22-Oct-17,17,16291,14409
22-Oct-17,18,17092,15049
22-Oct-17,19,17065,15229
22-Oct-17,20,16809,14764
22-Oct-17,21,15948,13944
22-Oct-17,22,15251,12987
22-Oct-17,23,14222,12153
22-Oct-17,24,14013,11457
23-Oct-17,1,13769,11209
23-Oct-17,2,13679,11003
23-Oct-17,3,13603,10920
23-Oct-17,4,13567,11054
23-Oct-17,5,13744,11639
23-Oct-17,6,15065,13061
23-Oct-17,7,16731,14643
23-Oct-17,8,16294,14910
23-Oct-17,9,16230,14992
23-Oct-17,10,16506,15052
23-Oct-17,11,16529,15089
23-Oct-17,12,16476,15020
23-Oct-17,13,16683,15210
23-Oct-17,14,16798,15334
23-Oct-17,15,16943,15435
23-Oct-17,16,17276,15783
23-Oct-17,17,17945,16142
23-Oct-17,18,18407,16424
23-Oct-17,19,18875,16528
23-Oct-17,20,18391,16077
23-Oct-17,21,17557,15174
23-Oct-17,22,16286,13935
23-Oct-17,23,15004,12899
23-Oct-17,24,14686,11983
24-Oct-17,1,14418,11554
24-Oct-17,2,14083,11221
24-Oct-17,3,13876,11055
24-Oct-17,4,14025,11252
24-Oct-17,5,14095,11765
24-Oct-17,6,14645,13000
24-Oct-17,7,16202,14606
24-Oct-17,8,16526,14883
24-Oct-17,9,15960,14547
24-Oct-17,10,16025,14635
24-Oct-17,11,15813,14399
24-Oct-17,12,15646,14200
24-Oct-17,13,15814,14400
24-Oct-17,14,15970,14539
24-Oct-17,15,15963,14698
24-Oct-17,16,16270,15003
24-Oct-17,17,16968,15462
24-Oct-17,18,17438,15922
24-Oct-17,19,17691,16127
24-Oct-17,20,17394,15755
24-Oct-17,21,16527,15010
24-Oct-17,22,15402,13830
24-Oct-17,23,14785,12759
24-Oct-17,24,14146,11955
25-Oct-17,1,13931,11582
25-Oct-17,2,13731,11360
25-Oct-17,3,13603,11232
25-Oct-17,4,13557,11324
25-Oct-17,5,13801,11858
25-Oct-17,6,14631,13149
25-Oct-17,7,16496,14988
25-Oct-17,8,16807,15301
25-Oct-17,9,16532,15046
25-Oct-17,10,16212,14817
25-Oct-17,11,15858,14469
25-Oct-17,12,15877,14439
25-Oct-17,13,15892,14438
25-Oct-17,14,15979,14534
25-Oct-17,15,16261,14861
25-Oct-17,16,16831,15368
25-Oct-17,17,17310,15854
25-Oct-17,18,17846,16369
25-Oct-17,19,18001,16642
25-Oct-17,20,17915,16385
25-Oct-17,21,17047,15599
25-Oct-17,22,16173,14499
25-Oct-17,23,15479,13476
25-Oct-17,24,14761,12729
26-Oct-17,1,14389,12264
26-Oct-17,2,14257,12001
26-Oct-17,3,14168,11941
26-Oct-17,4,14198,11922
26-Oct-17,5,14713,12593
26-Oct-17,6,16015,13978
26-Oct-17,7,17262,15588
26-Oct-17,8,17079,15627
26-Oct-17,9,16865,15320
26-Oct-17,10,16768,15060
26-Oct-17,11,16670,14596
26-Oct-17,12,16385,14481
26-Oct-17,13,16442,14552
26-Oct-17,14,16607,14707
26-Oct-17,15,16839,14939
26-Oct-17,16,17323,15413
26-Oct-17,17,17806,15857
26-Oct-17,18,18379,16441
26-Oct-17,19,18636,16821
26-Oct-17,20,18335,16430
26-Oct-17,21,17451,15762
26-Oct-17,22,16525,14756
26-Oct-17,23,15562,13578
26-Oct-17,24,14834,12781
27-Oct-17,1,14521,12294
27-Oct-17,2,14244,11993
27-Oct-17,3,14167,11913
27-Oct-17,4,14124,11942
27-Oct-17,5,14532,12473
27-Oct-17,6,15949,13862
27-Oct-17,7,17146,15273
27-Oct-17,8,17471,15519
27-Oct-17,9,17172,15235
27-Oct-17,10,17476,15103
27-Oct-17,11,17184,14889
27-Oct-17,12,16990,14614
27-Oct-17,13,16922,14451
27-Oct-17,14,16610,14202
27-Oct-17,15,16970,14505
27-Oct-17,16,17515,15074
27-Oct-17,17,17873,15600
27-Oct-17,18,17962,16154
27-Oct-17,19,17778,16143
27-Oct-17,20,17469,15837
27-Oct-17,21,17080,15281
27-Oct-17,22,16673,14396
27-Oct-17,23,15430,13261
27-Oct-17,24,14578,12416
28-Oct-17,1,14007,11868
28-Oct-17,2,13779,11616
28-Oct-17,3,13544,11423
28-Oct-17,4,13424,11356
28-Oct-17,5,13790,11553
28-Oct-17,6,14317,12063
28-Oct-17,7,15057,12918
28-Oct-17,8,16050,13698
28-Oct-17,9,16663,14197
28-Oct-17,10,16771,14435
28-Oct-17,11,16564,14464
28-Oct-17,12,16226,14467
28-Oct-17,13,16094,14381
28-Oct-17,14,16000,14421
28-Oct-17,15,16226,14537
28-Oct-17,16,16691,14781
28-Oct-17,17,16920,15059
28-Oct-17,18,17013,15386
28-Oct-17,19,16650,15196
28-Oct-17,20,16395,14778
28-Oct-17,21,16305,14347
28-Oct-17,22,15985,13628
28-Oct-17,23,14928,12819
28-Oct-17,24,14134,12168
29-Oct-17,1,14044,11815
29-Oct-17,2,13781,11535
29-Oct-17,3,13449,11345
29-Oct-17,4,13355,11290
29-Oct-17,5,13525,11419
29-Oct-17,6,13993,11818
29-Oct-17,7,14567,12428
29-Oct-17,8,15448,13273
29-Oct-17,9,16159,13917
29-Oct-17,10,16504,14284
29-Oct-17,11,16618,14399
29-Oct-17,12,16861,14470
29-Oct-17,13,16897,14431
29-Oct-17,14,16809,14403
29-Oct-17,15,16962,14492
29-Oct-17,16,17252,14854
29-Oct-17,17,17721,15331
29-Oct-17,18,18133,15867
29-Oct-17,19,17508,15844
29-Oct-17,20,16970,15327
29-Oct-17,21,16435,14731
29-Oct-17,22,15697,13808
29-Oct-17,23,14912,12737
29-Oct-17,24,14288,12107
30-Oct-17,1,13907,11759
30-Oct-17,2,13453,11428
30-Oct-17,3,13411,11303
30-Oct-17,4,13331,11495
30-Oct-17,5,14228,12204
30-Oct-17,6,15761,13641
30-Oct-17,7,17258,15256
30-Oct-17,8,17260,15598
